Circle_ID,Circle_X,Circle_Y,Circle_Radius,Text,BoundingBox
492,8742,2816,23,COM,"[(15, 25), (81, 24), (81, 54), (15, 55)]"
493,9282,2482,23,COM,"[(15, 25), (81, 25), (81, 56), (15, 56)]"
493,9282,2482,23,ΛΙ,"[(8, 73), (31, 72), (31, 81), (9, 81)]"
493,9282,2482,23,ΔΙ,"[(64, 72), (81, 72), (81, 81), (64, 81)]"
494,8436,1764,23,ECTIO,"[(0, 26), (81, 26), (81, 56), (0, 56)]"
495,8760,1430,22,ROVID,"[(0, 26), (77, 26), (77, 54), (0, 54)]"
496,8852,1334,22,15000,"[(3, 25), (77, 25), (77, 53), (3, 53)]"
497,1716,898,21,HODI,"[(0, 24), (68, 24), (68, 52), (0, 52)]"
498,9510,2816,21,AL,"[(0, 22), (29, 22), (29, 52), (0, 52)]"
498,9510,2816,21,DE,"[(40, 22), (73, 22), (73, 52), (40, 52)]"
499,2726,4706,20,NOC,"[(0, 21), (58, 21), (58, 53), (0, 53)]"
500,9296,2338,20,CON,"[(9, 22), (71, 22), (71, 52), (9, 52)]"
501,8562,808,39,A,"[(1, 57), (19, 57), (19, 87), (1, 87)]"
501,8562,808,39,/,"[(16, 57), (29, 57), (29, 87), (16, 87)]"
501,8562,808,39,04B,"[(30, 57), (84, 57), (84, 87), (30, 87)]"
501,8562,808,39,/,"[(87, 57), (98, 57), (98, 87), (87, 87)]"
501,8562,808,39,040,"[(98, 57), (139, 57), (139, 87), (98, 87)]"
501,8562,808,39,RAULIC,"[(4, 104), (123, 104), (123, 134), (4, 134)]"
501,8562,808,39,L,"[(132, 104), (139, 104), (139, 134), (132, 134)]"
502,9498,6008,29,STON,"[(0, 25), (103, 23), (103, 73), (0, 75)]"
503,7170,1994,25,OXIC,"[(0, 74), (76, 74), (76, 89), (0, 89)]"
504,8592,1096,24,JGH,"[(0, 28), (64, 28), (64, 58), (0, 58)]"
505,4890,440,23,TOR,"[(0, 21), (75, 22), (75, 59), (0, 58)]"
506,8484,904,23,R,"[(0, 27), (19, 27), (19, 58), (0, 58)]"
506,8484,904,23,POR,"[(18, 27), (81, 27), (81, 58), (18, 58)]"
506,8484,904,23,דוי,"[(48, 68), (75, 67), (76, 81), (49, 81)]"
507,2770,1036,23,PSA,"[(16, 4), (77, 4), (77, 31), (16, 31)]"
507,2770,1036,23,573F,"[(22, 53), (81, 53), (81, 79), (22, 79)]"
